text,Optimistic,Pessimistic,Sad,Surprise
@redappell انا تعبت اقسم بالله ... المشكله اني مش بحب اكسف حد بتحرجله والله 😥😥,0,0,1,0
@iRona07 عشان كده العرب كانو بيشوفو ان اللي عيونهم ملونه نذير شؤم\nتحسي عينه فيها غدر وشر,0,1,0,0
ي الهادي وعلى الحزن بادي ابتسم وخلك مبتهج وكون احسن من العادي غدا اجمل غدا افضل والعمر لسى ب اوله وباقي,1,0,0,0
هذا الوجع الفراغ الوهن الانكسار يدفع الشخص في التفكير في أمور عديده سيئه و في الغالب مُسيئه و سوف تهوي بيه في جحر يعلمه و يكره و لا يتحمله,0,1,1,0
غدا موعد زفافها ولم يتبقى سوى القليل ربي نور لها واجعل السعادة ملازمه حياتها 💍 🖤,1,0,0,0
| أحيانا تندم إنك تعمقت بشخص زيادة لحظتها تتمنى نظرتك الأولى ترجع والعلاقة سطحيه تماما #ندم #ألم #حزن #فراق #حقيقه,0,0,1,0
فيني غصه وضيقه احس بصيح شعور يذبح احساس مرير حسبي الله ونعم الوكيل بس لو يرجع الوقت وراء والله ماصلحتها 😖 #جهل #غباء #خبله # 😈 # 👺,0,0,1,0
حاليا لو حد قالي كلمة عن التفاؤل و التحفيز و انه الحياة جميلة و سهلة 🍳 بهذي ماشي تفاهم بعد,1,1,0,0
و ليه أفرح لما ممكن أكتئب \nو ليه أتجوز لما أنا هنتحر 😂 \n#بهجت \n#ريح_المدام 2017 !,0,1,1,0
أن الحب يمكن أن تكون في كلمة #شكر بسيطة في عبارة #تشجيع في #إبتسامة رضا أو في #حضن تمنحه لصديق ما جفته من سنوات❤️ 😊 🙏 🏻 ❤️ 😊,1,0,0,0
الحال أصلا زفت بس لازم كمان يزود عليه نكد مركز في دخلة العيد ده له ذنب لوحده #تيران_وصنافير_مصرية,0,1,1,0
للاسف ماكنت قضيه مغريه ل انتقم منك انت حدث تافه مايغوي خبثي حتى 😌 👋 🏻,1,0,0,0
ليش ضعيت الوفاء ليش خيبّت الامل ليش سببت الفراق؟.,0,0,1,0
قليل جدآ ال بيحس بالناس فى غربتهم و يقدم لهم المساعده #للأسف,0,1,1,0
- أبيك لو مرة توقف جنبي مابيك تكتب لي ولا أبي تقرا اجرح جميع أعضائي الا قلبي لأن القلوب جروحها ما تبرى :( #حب #حزن #ريتويت #احبك,0,0,1,0
امتعاضي كان له أسبابا عدة كان حصارك لي أحد أسباب ذلك,0,0,1,0
"غادرت صديقتي الحياة فجأه بحادث مروع فاأصبح هذا السؤال اكثر الحاحا من ذي قبل ""متى سأغادر وكيف سأغادر "" يارب أعوذ بك من موت الفجأة",0,0,1,1
يوم جميل: 🌹 #فرحة أطفال #سماء ملبدة بالغيوم #لمعان البروق #صوت الرعد #وبدر ملهم❤,1,0,0,0
@asa_q0 @Abdulazizz08 والخطف مافي خطوره ع المواطن كلمه الامير لاتعملون لجان ايش رايك,0,1,0,0
أي حاجة نفسي فيها اشتهيها بأشتياق وبعد فترة من التعوّد تيجي فترة من الفراق 💔💔,0,1,1,0
ايه اليوم ده بجد في ايه 😤,0,0,1,0
@MubarakAldosari امس الصراحه شرح بالضبط ما عاناه في تلفزيون دولة الكويت .وهذا جزء صغير فما بالك بحقوق موظفين وبدلاتهم #هموم_وزارة_الاعلام,0,1,1,0
حرارة جلدي وخصوصًا يديني ورجليني تزيد بشكل كبير! \nمش سخونة لا.. حرارة\nوكل أحد يسلم عليا يفكرني تعبانة\nمع اني منتبهة لنمط الأكل والرياضة!,0,0,1,0
#الفرحه_انك تكون مذاكر جزء من المنهج وتلاقى الامتحان جاى فى الجزء ده بس ..,1,0,0,0
كل ما قلت اني رح اترك الموبايل وكلشي على السوشل ميديا واقعد على موبايل ابو لوكس من نوكيا تيجيني الغصة,0,0,1,0
يارب كل شي بتتمنيه يصير ربنا يبعد عنك كل شر ويبعد عنك بنات و أولاد الحرام و يقرب منك كل الناس اللي بتحبك وبتخاف عليكي,1,0,0,0
اتمنى مااشوف كلام إشتياق اوحب أو ايا كان إبعدوا عن الدراما شوي وعيشوا الواقع المر,0,1,1,0
"#كفى #الآن, #كفى \n\nعلى #الشعب ان #يثور #ويغضب  #ويقول #كلمته\n\n#تسقط #حكومة  #الإنقاذ\n\n#الطابور #الخامس",0,1,1,0
الله ياخذ القلق اللي جالسه اعيشو ذي الفتره انام ساعتين ولا ثلاث وأقوم اجلس شوي وانعس وارجع انام،الين متى ياربي!,0,0,1,0
كسم خفة رامز جلال ههه خالص,0,1,0,0
من أرآد فهمك بشكل خآطئ #سيفعل حتي وإن وصل به الحد الي أن يعتبر كلمة شكراا #إهانة,0,1,1,0
عاد ذا الأسبوع بالذات تبدلت كل مخططاتي وأهدافي، ولأن أجبرت نفسي على هالبريك أحس إني تائه وفاضي ماعندي سالفة وكذا أحس بالكئآبة,0,0,1,0
#الازمه_الخليجيه تشرفت بلقاء الشيخ تميم بن حمد وكان غارق في التفكير وبعد حديثي معه أخذ يضحك وبدى مسرور وبعدها افقت من الحلم لعله خير,1,0,0,0
المهم إنك تقرين بأنك جبانة ولا تملكين إلا البربرة بالتويتر يلا طقطقي على المهابيل اللي عندك ❤️ 🙏 بالتوفيق,0,1,0,0
تأنيب الضمير ملازمني بشده هالفتره يارب الخلاص,0,0,1,0
وش حل الضيقه اللي تمسك معاك يوم ولا تدري ايش سببها؟.,0,0,1,0
#فوبيا_النخاريب ياربي تموتني شكل الدوائر القريبه من بعض تنرفزني لدرجه ابكي عادي يجيني الي ودي اشلعها شلاع 🚶 🏽 💔,0,0,1,0
اذا بانت البسمه على وجهك احس إني انا المسرور❤.,1,0,0,0
كنت اقاوم النوم من امس بس عشان ما لي خلق للكوابيس و الحين مو قادرة انام.. متقبلة كابوس في قلب العصر عادي,0,1,1,0
محدش هيسال عليك في#غيابك غير اللي هيحس ان يومه ناقص من #غيرك,0,1,1,0
#الطايف_الان\nريحة #مطر و لفحَہ هوا و لون الغيمّ  والمطر 💦\nو آشياء مَا عنهَا غنىّ ، و ياللہ حيّہ هالمساء 💕☁,1,0,0,0
ڪل مآ اريده آلآن غرفة الأنعآش و صوت آلدڪتور يقول آلبقيه ب حيآتڪم آدعوآ له بالرحمه - يشعر بالاستياء,0,1,1,0
صار يحب حزني مايحبني:(,0,1,1,0
ونمت على أمل أن #كفنك كان مجرد #كابوس نمت معتقدا أني سأنسى طقوس العزاء لكن كل شيء كان حيا ما عداك انت #ومضة_حرف #سوالف_روح,0,1,1,0
حاول انك تكون للناس الي حواليك 😍\nضحكة 😁 فرحة 😊 ملجأ 👌 دعوة 🎀 \nوتأكد انه السعادة الي بتعطيها لغيرك 🙈 \nرح ترجعلك بيوم من الايام .. ويمكن اكتر,1,0,0,0
ايه يارب اللي بيحصل فينا ده ليه احنا بس اللي بندفع تمن ثورتنا ظلم وقهر غربه وسجن ومرض \n#وجع\n😓😓,0,0,1,0
مو أحياناً إلا دايماً\nضِحكتك جبْر خاطر.,1,0,0,0
مجرد ابتسامة وحدة بتهز شدة صلابتي,1,0,0,0
صباح الأشياء الصغيرة التي تبدأ بها يومك دعاء كوب قهوة عطر مفضل واغنيه جميله في وسط الزحام - يشعر بالتفاؤل,1,0,0,0
@fofo9439 @thawwil @Adelaltwaijri علي النعمه ياللي اسمك فهد انت اهبل ومانتش فاهم حاجه ... بس حانقول ايه طالع اهبل على امك,0,1,0,0
متى اثير فضولك ؟\nالحين كل شي يثير غضبي مو فضولي لا خلص الصيفي اتفرغ لفضولي💔🙂,0,1,0,0
#السعادة 🌸 لا تحتاج إلى معجزات 🎶 كل ما تحتاجه #قلب متسامح 😍 وجه #مبتسم 😝 #قناعة_بالنصيب ❤ و ثقة تامة بالله 💜 #شيكو,1,0,0,0
الشوق يقتلنا دون أدنى رحمة الحنين كافر #تنهيدة,0,0,1,0
ل كل شخص لطيف مر بحياتي كل عام وانت بخير كل عام والفرحه تغمرك وابتسامتك الجميله م يعكرها حزن ✨ 🎈 #عساكم_من_عوادة,1,0,0,0
انتي مرح و فرح و بهجه وسرور وكل أسباب السعاده 😴 ❤️❤️,1,0,0,0
مشكلة ارتجافي دايم انفضح..,0,0,1,0
قسم بالله ارتجف ارتجاف كأني ميت وبعد المباراة اصدع,0,0,1,0
أشياء تبث السعادة ك رضا الله ورضا الوالدين إبتسامة الإخوة أناس أحبوك لله وفي الله سلامة الصدر وصفاء القلب ونقيه,1,0,0,0
@ZaroutaYoucef هدا يعني اخي الكريم انه يحق لك الاكل و التمتع بقليل من الدلاع و الخبز شهية طيبة 👌🍰🍪🍔🍮🍭🍹🍎🍉🍉🍞,1,0,0,0
ليش يا شيخ كل كلامك عقاب وعذاب ونار ترى الدين ترهيب وترغيب رحمة وحزم مو كله عقاب ونار جهنم أخاف انك توسوس أو تغتر انك فاهم,0,0,1,0
ما ندمت على سكوتي مرة لكنني ندمت على الكلام مرارا #دبي #الامارات #ندم #حب #سكوت,0,1,1,0
مش ضروري لَبْس العيد فرحه بالقلوب الله يقدرنا على زرع الابتسامة والفرح  #شنو_بتلبس_بلعيد,1,0,0,0
أي اقتراح لتظبيط مزاجي قبل صلاة العيد الصبح عشان لو نزلتلهم بالوش ده هيقتلوني وهبقى نكدية ✋ ولا مرحش الصلاة أحسن 🚶,0,1,1,0
@firstnamewaad يازين دوامي 😆,1,0,0,0
الفرح قناعة داخلية اذا ودك تفرح راح تفرح وتكون سعيد والعكس صحيح,1,0,0,0
@_mssa @mosab_alluhabi @HC_MOE1 حتى بعض المرات أشوف الشركات الثانية يرفضون الطلب والناس يتذمرون,0,1,0,0
قالت تستهبلين واضح قام مرتاع هنا حسيت بالغبااء واسأله بوساعة وجه بتتسحر 😂 😂 معليش موب مني من العدسات مخليه الرؤية مغبشه 😔 😂 😂,0,1,0,0
هذي الالعاب ماتناسب خصوصا رزدنت ايفل ممكن تعيش طفل بحالة خوف ورعب,0,0,1,0
#مبسوط 😊 وفخور #انا الليلة #شفت نفسي في #التلفزيون 😍 😍 🏃 #بعد-ما-قفلتو 🐸,1,0,0,0
شعور عظييمم طلعت كل الطاقه الي فيني وفرغت الطاقه السلبيه الي فيني من المدرسه والضغط الي كنت احسه أحس بسعاده شعور م ينوصف والله 😢 😪 ❤❤,1,0,0,0
#ربي لا تجعلني #اعتب 😊 على من لا #يخشى #حزني 😞 ✋,1,0,1,0
حب الخير يجلب السعادة من حيث لا تدري ولو كان في ابسط الامور اقلها الإبتسامه ^_^ ستجد نفسك سعيد مسرور بذلك,1,0,0,0
"🌹 لا تزعلين وتزعل الدنيا "" معاك "" ضحكتك فرحة ل السعيد ول الحزين حتى الفرح لو ضل دربه : إهتداك إنتي جميلة "" فوق ما تتخيلين """,1,0,0,0
